Unnamed: 0,Label,clean_text,String,encoded_label
1816,Bullying,username hahahaaaa terus saya kamu tolol pakai tanya kador bencong tidak belum kenal wkwkwkwkw eh orang juga nilai si kador bencong benar dari gerak gerik melambay suara ngondek pakai baju cewek nyaman cowok itu, <USERNAME> hahahaaaa trs gue tanya. Lo tolol? PAke nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw. Eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman. Mana ada cowok tu,1.0
1817,Bullying,username maklumin shaaay fans gatis keras otaknya bebel realita juga tidak terima halnya nagita artis sudah dari jaman eh bilang numpang tenar rapi mamad padahal yang jadi si mamad gede y ph n," <USERNAME> maklumin shaaay... Fans gatis keras itu otaknya bebel, realita seperti apa jg ga bakalan dia terima... Seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad,pdhl kan yg jadiin si mamad gede y PH n",1.0
1818,Bullying,username bee idih najong kamu tag2 orang nimbrung saja kek mujaer kamu tidak terkenal kalau tidak bawa2 nama ayu ting ting sama nagita duh bodoh dipiara kasihan, <USERNAME>.bee idih najong lu tag2 org! Nimbrung aja kek mujaer lo! Dia ga bakal terkenal klo ga bawa2 nama ayu ting ting sm nagita! Duh bego dipiara! Kesian,1.0
1819,Bullying,langsung bilang yang maksud kalau gini namanya munafik,"langsung saja bilang siapa yg di maksud, klu gini namanya MUNAFIK!",1.0
1820,Bullying,jedar memang muka 2 kali di depan di belakang busuk mulutnya kek banci cucoklah 2 banci itu,"Jedar emg muka 2 kali, didepan baik, dibelakang busuk, mulutnya kek banci cucoklah 2 banci tu",1.0
1821,Bullying,amit amit deh orang jahat penjilat pembohong pelakor jijik sekali,AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET,1.0
1822,Bullying,wkwkwkwk ya allah ya tuhan aku kenapa orang-orang munafik ni tetapi sok suci mulan jamela ayu ting2 ngikuti jejak a wkwkwk username,"Wkwkwkwk... Ya Allah ya Tuhan ku knp lah org2 munafik ni tp sok suci, mulan jamela kan ayu ting2 ngikuti jejak a bukan? Wkwkwk  <USERNAME>",1.0
1823,Bullying,dulu si pelakor yang sombong karena brhasil mendapatkan si botak sampai mnceraikan bunda maya sekarang hdp nya mkin anjlok bunda maya yang sering jelong2 kluarnegri,"Dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya,skrg hdp ny mkin anjlok malah bunda maya yg sring jelong2 kluarnegri..??????",1.0
1824,Bullying,hahhahaha sesungguhnya allah swt melaknat wanita perebut pezina suami sah oranglain,Hahhahaha dan sesungguhnya allah swt melaknat wanita perebut dan pezina dengan suami sah oranglain ????????,1.0
1825,Bullying,w lina2706 hemmmm capekmiskin sist sekarang balik kere lagi jadi artis juga tidak laku sudah karma itu username dari sirik nyinyirin nyonya tuh bantuin jualan cireng nya tuh cilok nya tuh untunnya liburan monaco bromo terus,"@w.lina2706 hemmmm capekmiskin sist, skrg blik kere lg jd artis jg g laku, dah lah karma tu pasti ada...  <USERNAME> dr pada sirik nyinyirin nyonya, tuh bantuin jualan cireng nya tuh, cilok nya tuh untunnya buat liburan monaco, jangan bromo trus",1.0
1826,Bullying,kepo sama nyonyiah kamu jongos username memang tetehlu pas hamil peak sudah dinikahin brojol anak baru sirih memang lonteeeee kelas akun jamahliur junjungan hehe,Kepo juga sm nyonyiah lu jongos  <USERNAME> emng tetehlu pas hamil peak udeh dinikahin ?? Brojol anak br di sirih EMNG LONTEEEEE kelas akun jamahliur dan junjungan hehe ??????,1.0
1827,Bullying,eh jongos cba saya duluan yang tanya sama kamu memang nyonyiah gembar gembor sudah nikah adakah nyonyiah ngaku sudah nikah dari tetehlu yang lonte perek brojol ngaku nikah siri sama laki nyonyiah hamidun sapeak anak ilegal dibilng fitna keji haha lonte menolak lupa xixix username,"Eh jongos cba gue duluan yg nanya sm lu .. emng nyonyiah ada gembar gembor udah nikah.. adakah nyonyiah ngaku udeh nikah ???? Dr pada tetehlu yg lonte perek itu tiba"" brojol dan ngaku nikah siri sm laki nyonyiah dan hamidun sapeak anak ilegal dibilng FITNA KEJI haha lonte menolak lupa xixix ??????  <USERNAME>",1.0
1828,Bullying,username saya currr ya bunmai sudah nikah tetapi janda janda suami nya rampas mulan jameela menjijikkan sekali ya mulan jameela sebelum rumah tangga bunmai hancur sudah berani bilang dani suami aduha sudah wanita be," <USERNAME> sini gua jawab currr ya bunmai sdh pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang Dani suami bersama aduha udh wanita be",1.0
1829,Bullying,w lina2706 username lucu saja ya sist lonte bela2 mati2an guoblok pelihara bayar begitu muljamban sampai bikin account username maia nikah belum nikah urusan situ nyinyirnya sirik nya,"@w.lina2706  <USERNAME> lucu aja ya sist, lonte di bela2 mati2an... Guoblok di pelihara, di bayar berapa gt sama muljamban, sampe bikin account  <USERNAME> mau maia nikah atau blm nikah apa urusan situ, kelihatan nyinyirnya sirik nya. Sekarang balik",1.0
1830,Bullying,yaela muljem seperti stu benar saja gag ingat sudah ngrusak kbhagian klwrga orang bodoh di prtahanin y gini,"Yaela muljem kyak stu bner aja. Gag inget apa udh ngrusak kbhagian klwrga org. Bego d prtahanin y gini ini,",1.0
1831,Bullying,lakik suka banci banci kawinin banci jijik,Banyak lakik doyan banci! Jadi banci & kawinin banci.... jijik!,1.0
1832,Bullying,username comment yang lihat berapa pengguna medsos yang bodoh bunyi situ sehat pakai hijab masi nyinyir saja," <USERNAME> itu comment yg tidak anda lihat, ada brp banyak. Jangan jadi pengguna medsos yg bodoh jangan asal bunyi. Situ sehat pakai hijab masi nyinyir aja??",1.0
1833,Bullying,username malu tuh kerudung sayang ibadah nya sholat saja daripada nyinyirin orang dandanan sudah sok suci mulut nya kaya sampah," <USERNAME> malu tuh sama kerudung kamu sayang, sama ibadah nya. Sholat aja drpd nyinyirin org dandanan udh sok suci mulut nya kaya sampah??",1.0
1834,Bullying,username tolong baca arti dari comment sudah kerdus bodoh lagi bilangin orang tua nya besok kalau masak pakai mecin jadi sudah kerdungab tidak sesuai mulut besok makan salmon kalau tidak besok deliv rumahmu," <USERNAME> tolong di baca arti dr comment saya, udah kerdus+bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin, jd udah kerdungab ga sesuai mulut. Besok makan salmon kalo g mampu besok aku tak deliv ke rumahmu .",1.0
1835,Bullying,maaf mukanya jelek attitude nya buruk spesialis plagiat ketauan,"Maaf mukanya jelek terus attitude nya buruk,,spesialis plagiat,,dan ketauan pula ,,,",1.0
1836,Bullying,orang otaknya tidak sekolahin ya resiko sudah upload sosmed ya dapat perbincangan netizen public figure tidak otaknya,"ini orang otaknya ga pernah di sekolahin ya? itu resiko ketika udah upload sesuatu di sosmed, ya pasti bakal dapet perbincangan dari netizen. public figure kok ga ada otaknya.",1.0
1837,Bullying,artis kampungan wkwk,Artis kampungan wkwk,1.0
1838,Bullying,iyaaa saya pacaran sudah nikah tidak senorak eloo tidak risih memang jangan aplod perhatiin followers kamu yang lumayan tar terbawa norak,"Iyaaa gue pernah pacaran? Udah nikah malah, tapi gak seNORAK eloo.. Gak risih emang? Jgn asal aplod, Perhatiin followers lu yg lumayan banyak itu, tar kebawa norak.",1.0
1839,Bullying,y ampun pnyanyi dangdut tenar songong bangt bacotnya ingin cari sensasi kmpungan bangt deh amit amit bool ko di instastory,y ampun pnyanyi dangdut kurang tenar songong bangt BACOTNYA ??pngn nyari sensasi tapi kmpungan bangt deh amit amit bool ko d instastory,1.0
1840,Bullying,waaaaoooo sopan bahasami kelasmu heeeehh yang repot ama hidup kamu siapahh elu live nampilin hal2 tidak yang nggilanikk menjijikkan diliat orang ya pantes dikomen kalau tidak mau dikomen videoin pribadi saja nonton kamu ama keluarga kamu rumah tambah niy ertong yang tidak punya attutude kampungan,Waaaaoooo..sopan sekali.. bahasami menunjukkan kelasmu !!! Heeeehh.. yg repot ama hidup lu siapahh ?? Elu live nampilin hal2 gak penting..yg nggilanikk.. menjijikkan..diliat org banyak.. ya pantes lah dikomen..klo gak mw dikomen videoin pribadi aja.. nonton sendiri lu ama kluarga lu di rmh.. nambah lagi niy ertong yg gak pny attutude!! Kampungan!!,1.0
1841,Bullying,norak sih mirip tidak malunya kalau bilang terserah ya sudah simpan fotonya tidak dibagi kesemua orang dipamer ke mana resikolah dinyinyiri orang insecure sekali kudu ya pamer2 begitu biar orang ngerti kalau si mbaknya sudah py pacar yang dipamer2 pantatnya kampung sangat,"Norak sih,kayak ga ada malunya.kl dia bilang terserah dia,ya udah,simpan fotonya.gak perlu dibagi kesemua orang.lah ini dipamer kemana,resikolah dinyinyiri orang.Insecure banget,kudu ya pamer2 gitu biar semua orang ngerti kl si mbaknya udh py pacar yg bisa dipamer2 pantatnya?Kampung bgt",1.0
1842,Bullying,kok marah sehhh dasar wanita kampungan,Koq marah sehhh???dasar wanita kampungan...??,1.0
1843,Bullying,kampungan artis yang numpang tenar gara2 mukanya katy perry doangö,Kampungan.... Artis yg numpang tenar gara2 mukanya mirip Katy Perry doangÖ,1.0
1844,Bullying,susah kalau artis kampung,Susah kalo artis kampung,1.0
1845,Bullying,ah min saya lama2 tidak suka akun nih berita nya basi kamu liat min si kellen amora datang pakai jingkrak2 kamu saring min biar berita nya tidak blunder kamu posting itu kd sudah posting videon kellen ma amora joget2 ma si arsya arsyi,"Ah min, gue lama2 gak suka sama akun ini nih! Berita nya basi! Lo liat dong min.. itu si kellen sama amora lagi dateng.. pake ikut jingkrak2 kok!! Lo saring dulu dong min.. biar berita nya gak blunder.. lo posting juga tu KD udah posting videon kellen ma amora lagi joget2 ma si arsya arsyi!!",1.0
1846,Bullying,username iya kamu bening kelewat bening buluk ya mbak mbaknya telan apasih komen kaya gini kesurupan," <USERNAME> iya""km bening, kelewat bening jadi buluk kan ya mbak ?? mbaknya baru nelen apasih komen kaya gini? Apa baru kesurupan ?",1.0
1847,Bullying,sekeluarga ngefans kagum lihat username nya deh lihat anak nya yang jelek buluk username hermansyah username kutuk yang menimpa bunda kd untung allah swt menggantikan amora adik nya gemezzzzzzz lihat nya cocok sekali anak artis class bunda kd,"kita sekeluarga sangat ngefans dan kagum lihat  <USERNAME> semua nya deh.tapi lihat anak nya yg jelek,buluk kan.  <USERNAME>.hermansyah  <USERNAME> kutuk kan apa yg menimpa bunda KD untung Allah swt sudah menggantikan amora dan adik nya.gemezzzzzzz lihat nya cocok banget jadi Anak artis se class bunda KD ??????",1.0
1848,Bullying,memang dasar si anak nya saja yang lebay urusan pribadi umbar biar blow up hadehh gunanya whatsapp sms or telp suka aneh,Emang dasar si anak nya aja yg lebay....urusan pribadi di umbar..biar di blow up... hadehh..gunanya whatsapp sms or telp buat apa..suka aneh....,1.0
1849,Bullying,coba liat bibir mu sayang pantat ayam wajah mu bulukan kentut perfectoooo,"Coba liat bibir mu sayang, seperti pantat ayam. Wajah mu bulukan seperti kentut?? perfectoooo?",1.0
1850,Bullying,gagal fokus dengar suaranya kok jengkel ya dengernya sorry hanya manusia kalau jengkel,Gagal fokus dengar suaranya.. koq jengkel ya dengernya... sorry cuman manusia biasa kalo jengkel????,1.0
1851,Bullying,muljem bicara tidak blepotan tidak nyadar hidup enak saja pakai rebut laki orang,"Muljem ngomong gak jelas blepotan, gak nyadar mau idup enak aja pake rebut laki orang dulu",1.0
1852,Bullying,lucu ya si yang bikin kata2 bawa2 tuhan sudah kepepet tidak tahu orang yang merusak rumah tangga orang merobohkan bangunan masjid mbak nya bayangin saja nya dosa mu nasi sudah jadi bubur mba nya semoga bahagia dunia,??lucu ya si yg bikin kata2.bawa2 Tuhan.kalau dah kepepet. Masa dia ga tau ibarat apa org yg merusak rumah tangga org.ibarat merobohkan bangunan masjid mbak nya.bayangin aja seberapa besar nya dosa mu.nasi dah jdi bubur mba nya moga bisa bahagia di dunia.??,1.0
1853,Bullying,iyah benar merubah pandangan tuhan elu setan mikirrrr suami majikan diembat,Iyah bener. Tidak Akan merubah pandangan Tuhan terhadap Kita. Terutama elu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!,1.0
1854,Bullying,gilingan mulan jalang lagi kasih ceramah hahahaha dasar cireng tidak tahu tidak ngaca si cireng lagi ceramah sok2 seperti pahlawan kesiangan biar berteman ama sekuter seperti selpii,Gilingan mulan jalang lg kasih ceramah. Hahahaha . dasar cireng gak tau diri gak pernah ngaca. Si cireng lg ceramah sok2 kyk pahlawan kesiangan biar bisa berteman ama sekuter kyk selpii ini.,1.0
1855,Bullying,ya pandangan tuhan kamu jelek sih saya perebut suami orang tuh mulia dimata tuhan,"Ya pandangan Tuhan terhadap lo juga jelek sih gue rasa, dikira perebut suami orang tuh mulia apa dimata Tuhan?????????",1.0
1856,Bullying,karena sejatinya kamu setan berwujud manusia karena pekerjaan setan ya menggoda manusia,"Karna sejatinya kau adalah setan berwujud manusia ,,karna pekerjaan setan ya menggoda manusia ????",1.0
1857,Bullying,tidak mba username baca netizen yang menyesal tidak bisa nimpuk telur si mulan saya saja tertawa bacanya karena terwakili ya ngapain buang2 waktu ketemu orang tidak mutu dengan si mulan masih untung nyempet2in bisa nuli biar nyadar tuh pelakor tidak harga mending ketemu orang baik2 seperti bunmai ketularan aura positifnya,Pernah ngga mba  <USERNAME> baca ada netizen yg nyesel ga bs nimpuk telor ke si mulan..gw aja ketawa bacanya krn terwakili. Ya ngapain buang2 wktu ketemu orang gak mutu dng si mulan...msh untung nyempet2in bs nuli? disini biar nyadar tuh pelakor ga punya harga diri. Mending ketemu org baik2 spt bunmai...ketularan aura positifnya.,1.0
1858,Bullying,editanx paraaaahh oplas saja laaah nyai daripada ngedit2 gn hahaa kan maluuu,Editanx paraaaahh...oplas aj laaah nyai drpd ngedit2 gn hahaa kn maluuu,1.0
1859,Bullying,jelek lecek bantet,"jelek,lecek,bantet ??????",1.0
1860,Bullying,gini pengen tenar ya ampuuun malu kalau anaknya yah kasihan,Gini amat pengen tenar ya ampuuun...malu kalo jadi anaknya yah kasian,1.0
1861,Bullying,heran saya mak username kenapa saja pakai ma an v pesbu r nya bederet skandal bertubi2 tidak malu nya muka tembok tidak faedah nya nonton acara yang si manusia kardus,"Heran gw mak  <USERNAME> knp dia masih aja di pake ma AN*V di pesbu**r. Kasus ny bederet, skandal bertubi2.... Gk ada malu ny ?? muka tembok ?? sangat gak ada faedah ny nonton acara yg ada si manusia kardus ini ??",1.0
1862,Bullying,wey orang goblok bedain vape shisha sama rokok kamu merokok pakai acara tidak ngaku,"wey org goblok juga bisa bedain vape, shisha sm rokok. jelas jelas lo ngerokok pake acara ga ngaku segala",1.0
1863,Bullying,jijik liatnya kaya ulet bulu kluget2 begitu hihihi sampai sgitunya pengen terkenal,Jijik saya liatnya...kaya ulet bulu kluget2 gitu...hihihi..ampe sgitunya pengen terkenal...!!,1.0
1864,Bullying,jablay anjir mukanya murahan bangetttt najisss,Jablay anjir mukanya... Murahan bangetttt najisss,1.0
1865,Bullying,username alycia iya sist jijik sekali saya liatnya sok suci ngatain orang kalau saya sih malulah artis papan otak tidak fikir kalau bicara ketauan sangat tidak ada wibawanya kalau memang nyadar tahu berkomentar manusia tidak ada yang," <USERNAME>.alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan atas tapi otak gak di fikir kalo ngomong ,ketauan bngt gada wibawanya kalo emang dia nyadar dia siapa seharusnya dia tau cara berkomentar manusia gada yg ",1.0
1866,Non-bullying,sabar yaa insya allah pembuka pintu syurga penghalang api neraka orang tuanya,yang sabar yaa.. insya Allah menjadi pembuka pintu syurga dan penghalang api neraka bagi kedua orang tuanya,0.0
1867,Non-bullying,lagu barunya mbak tata kisah rumah tangga mbak tata mbak tata benar-benar sayang get suaminya syukur baikan semoga awet,Lagu barunya mbak tata kan kisah nyatanya rumah tangga mbak tata.... jadi rasanya mbak tata bener2 sayang get sama suaminya... syukur kalau baikan.... semoga awet...,0.0
1868,Non-bullying,yang komen si mbak tidak sedih ketawa2 ya iyalah kalau sudah disakiti sama pasangan sampai berlarut2 ngapain sih sedih sampai depresi serahin sama allah saja bawa happy saja mski sakit si mba senyum2 wajahnya tetapi hatinya tahu senyumannya bisa jadi menetralisir kondisi hatinya yang lagi terpuruk pepatah bilang kalau bahagia jangan trllu bahagia kalau sedih jangan trllu sedih diimbangi saja biar tidak gila,"Yg komen kenapa si mbak ini ga sedih malah ketawa2.. ya iyalah klo kita dah disakiti sm pasangan smpe berlarut2 ngapain juga sih kita sedih ampe depresi segala.. serahin sm Allah aja..bawa happy aja mski sakit.. lagian si mba senyum2 di wajahnya tp hatinya mana tau kan... senyumannya bs jd buat menetralisir kondisi hatinya yg lg terpuruk... ada pepatah bilang ,, klo bahagia jgn trllu bahagia, klo sedih juga jgn trllu sedih... diimbangi aja biar ga gila ??????",0.0
1869,Non-bullying,suka sekali pasangan semoga gigi raffi keluarga sakinnah mawaddah warrahmah semoga pihak2 memisahkan jodoh maut memisahkan amin,"Suka banget sama pasangan satu ini. Semoga gigi dan raffi menjadi keluarga sakinnah, mawaddah, warrahmah. Semoga tidak ada pihak2 yang ingin memisahkan mereka. Jodoh sampai maut memisahkan. Amiin",0.0
1870,Non-bullying,jemima anak angkat celine eleeya anak hubungan celine dirly terharu tahu jemima anak panti asuhan rawat wajar stefen pilih celine karena hatinya,"Jemima kan anak angkat celine, eleeya anak hubungan celine dan dirly. Dan saya terharu saya tau kalau jemima adalah anak panti asuhan yang dia rawat. Dan wajar kalau stefen lebih pilih celine karna hatinya baik",0.0
1871,Non-bullying,lucu yang bilang stefan menghabiskn muda wkwk umurnya mah tidak muda mukanya saja yang baby face bersyukur bonus celinenya dulu mantannya begimane dibawah umur ude pacran mcam laki bini hiks selepas itu deh susah mengambil keputusan kaya stefan tipical cowok yang tnggung jwabnya,Lucu yg blg stefan menghabiskn masa muda wkwk.umurnya mah gak muda mukanya aja yg baby face. Bersyukur.bonus buat celinenya?? lah dlu mantannya begimane. Dibawah umur ude pacran mcam laki bini. Hiks. Selepas tu yakin deh susah mengambil keputusan kaya stefan. Tipical cowo yg tnggung jwabnya tinggi,0.0
